Date,Close
2022-06-09,90.76000213623047
2022-06-10,88.63999938964844
2022-06-13,86.05999755859375
2022-06-14,86.1500015258789
2022-06-15,86.91999816894531
2022-06-16,84.41999816894531
2022-06-17,85.25
2022-06-20,85.83999633789062
2022-06-21,86.5
2022-06-22,86.77999877929688
2022-06-23,87.7699966430664
2022-06-24,89.80000305175781
2022-06-27,89.3499984741211
2022-06-28,87.6500015258789
2022-06-29,87.3499984741211
2022-06-30,86.54000091552734
2022-07-04,87.25
2022-07-05,88.47000122070312
2022-07-06,88.91000366210938
2022-07-07,89.87000274658203
2022-07-08,89.62000274658203
2022-07-11,88.87999725341797
2022-07-12,88.20999908447266
2022-07-13,87.5
2022-07-14,88.1500015258789
2022-07-15,89.25
2022-07-18,88.26000213623047
2022-07-19,89.93000030517578
2022-07-20,90.51000213623047
2022-07-21,91.3499984741211
2022-07-22,90.79000091552734
2022-07-25,90.4000015258789
2022-07-26,89.7300033569336
2022-07-27,91.55999755859375
2022-07-28,92.6500015258789
2022-07-29,93.73999786376953
2022-08-02,93.52999877929688
2022-08-03,94.75
2022-08-04,94.80000305175781
2022-08-05,95.16999816894531
2022-08-08,94.55999755859375
2022-08-09,94.27999877929688
2022-08-10,95.5
2022-08-11,95.43000030517578
2022-08-12,97.05999755859375
2022-08-15,98.54000091552734
2022-08-16,98.27999877929688
2022-08-17,98.0199966430664
2022-08-18,98.4800033569336
2022-08-19,97.6500015258789
2022-08-22,95.94000244140625
2022-08-23,95.08999633789062
2022-08-24,95.47000122070312
2022-08-25,96.5999984741211
2022-08-26,94.06999969482422
2022-08-29,93.19999694824219
2022-08-30,92.8499984741211
2022-08-31,92.37999725341797
2022-09-01,92.75
2022-09-02,91.7300033569336
2022-09-06,91.45999908447266
2022-09-07,92.77999877929688
2022-09-08,93.26000213623047
2022-09-09,94.23999786376953
2022-09-12,95.0
2022-09-13,92.0999984741211
2022-09-14,92.54000091552734
2022-09-15,91.91000366210938
2022-09-16,91.5199966430664
2022-09-19,91.91999816894531
2022-09-20,91.69999694824219
2022-09-21,90.77999877929688
2022-09-22,90.36000061035156
2022-09-23,89.44000244140625
2022-09-26,89.36000061035156
2022-09-27,89.13999938964844
2022-09-28,89.81999969482422
2022-09-29,88.48999786376953
2022-09-30,87.91999816894531
2022-10-03,88.87999725341797
2022-10-04,90.8499984741211
2022-10-05,91.30000305175781
2022-10-06,91.29000091552734
2022-10-07,88.73999786376953
2022-10-11,87.80999755859375
2022-10-12,87.7699966430664
2022-10-13,89.55999755859375
2022-10-14,88.41000366210938
2022-10-17,89.55000305175781
2022-10-18,90.62999725341797
2022-10-19,90.25
2022-10-20,89.5999984741211
2022-10-21,90.81999969482422
2022-10-24,92.41999816894531
2022-10-25,93.12000274658203
2022-10-26,92.13999938964844
2022-10-27,91.6500015258789
2022-10-28,94.19999694824219
2022-10-31,93.6500015258789
2022-11-01,93.27999877929688
2022-11-02,91.44999694824219
2022-11-03,90.73999786376953
2022-11-04,90.25
2022-11-07,91.20999908447266
2022-11-08,91.30999755859375
2022-11-09,90.0999984741211
2022-11-10,93.66000366210938
2022-11-11,93.9800033569336
2022-11-14,93.58999633789062
2022-11-15,94.19999694824219
2022-11-16,93.7699966430664
2022-11-17,93.5
2022-11-18,94.3499984741211
2022-11-21,94.4800033569336
2022-11-22,95.19999694824219
2022-11-23,95.5999984741211
2022-11-24,96.0
2022-11-25,96.06999969482422
2022-11-28,95.16999816894531
2022-11-29,95.58999633789062
2022-11-30,97.52999877929688
2022-12-01,97.41999816894531
2022-12-02,97.55999755859375
2022-12-05,96.7300033569336
2022-12-06,95.70999908447266
2022-12-07,95.52999877929688
2022-12-08,95.77999877929688
2022-12-09,95.4800033569336
2022-12-12,96.68000030517578
2022-12-13,97.01000213623047
2022-12-14,96.41000366210938
2022-12-15,94.86000061035156
2022-12-16,93.9000015258789
2022-12-19,92.80000305175781
2022-12-20,92.55999755859375
2022-12-21,93.80999755859375
2022-12-22,92.79000091552734
2022-12-23,92.94000244140625
2022-12-28,91.62000274658203
2022-12-29,92.38999938964844
2022-12-30,92.16999816894531
2023-01-03,92.76000213623047
2023-01-04,92.19999694824219
2023-01-05,91.66000366210938
2023-01-06,92.80999755859375
2023-01-09,92.41000366210938
2023-01-10,93.25
2023-01-11,94.5
2023-01-12,94.43000030517578
2023-01-13,94.95999908447266
2023-01-16,94.9800033569336
2023-01-17,94.73999786376953
2023-01-18,94.05000305175781
2023-01-19,93.11000061035156
2023-01-20,94.23999786376953
2023-01-23,95.36000061035156
2023-01-24,95.26000213623047
2023-01-25,95.41000366210938
2023-01-26,95.9800033569336
2023-01-27,96.0999984741211
2023-01-30,95.4000015258789
2023-01-31,96.16000366210938
2023-02-01,97.05000305175781
2023-02-02,98.69999694824219
2023-02-03,98.36000061035156
2023-02-06,98.0
2023-02-07,99.0199966430664
2023-02-08,98.29000091552734
2023-02-09,97.48999786376953
2023-02-10,96.87999725341797
2023-02-13,97.9000015258789
2023-02-14,97.94000244140625
2023-02-15,98.63999938964844
2023-02-16,97.77999877929688
2023-02-17,97.62999725341797
2023-02-21,96.12000274658203
2023-02-22,96.12000274658203
2023-02-23,96.52999877929688
2023-02-24,95.98999786376953
2023-02-27,96.05999755859375
2023-02-28,96.2699966430664
2023-03-01,95.5
2023-03-02,96.18000030517578
2023-03-03,97.7300033569336
2023-03-06,98.02999877929688
2023-03-07,97.44000244140625
2023-03-08,97.86000061035156
2023-03-09,96.36000061035156
2023-03-10,95.08999633789062
2023-03-13,94.08999633789062
2023-03-14,95.23999786376953
2023-03-15,95.2699966430664
2023-03-16,96.6500015258789
2023-03-17,95.69000244140625
2023-03-20,96.01000213623047
2023-03-21,97.62000274658203
2023-03-22,96.12000274658203
2023-03-23,96.4000015258789
2023-03-24,96.66000366210938
2023-03-27,96.2300033569336
2023-03-28,95.69999694824219
2023-03-29,96.80999755859375
2023-03-30,97.12000274658203
2023-03-31,98.44000244140625
2023-04-03,98.11000061035156
2023-04-04,97.76000213623047
2023-04-05,97.62999725341797
2023-04-06,98.12000274658203
2023-04-10,98.36000061035156
2023-04-11,98.16000366210938
2023-04-12,97.55999755859375
2023-04-13,98.05000305175781
2023-04-14,98.11000061035156
2023-04-17,98.56999969482422
2023-04-18,98.72000122070312
2023-04-19,99.1500015258789
2023-04-20,98.75
2023-04-21,99.23999786376953
2023-04-24,99.30999755859375
2023-04-25,98.5199966430664
2023-04-26,98.19999694824219
2023-04-27,99.70999908447266
2023-04-28,100.19999694824219
2023-05-01,100.20999908447266
2023-05-02,99.58999633789062
2023-05-03,98.87000274658203
2023-05-04,97.52999877929688
2023-05-05,98.16000366210938
2023-05-08,98.29000091552734
2023-05-09,97.83999633789062
2023-05-10,98.2300033569336
2023-05-11,98.94999694824219
2023-05-12,99.26000213623047
2023-05-15,98.93000030517578
2023-05-16,98.4000015258789
2023-05-17,99.30999755859375
2023-05-18,100.66999816894531
2023-05-19,100.58000183105469
2023-05-23,99.52999877929688
2023-05-24,99.44000244140625
2023-05-25,100.58000183105469
2023-05-26,101.69999694824219
2023-05-29,101.9800033569336
2023-05-30,101.6500015258789
2023-05-31,100.91999816894531
2023-06-01,100.87999725341797
2023-06-02,102.19999694824219
2023-06-05,102.2300033569336
2023-06-06,102.11000061035156
2023-06-07,101.5
2023-06-08,101.94000244140625
2023-06-09,102.02999877929688
2023-06-12,103.13999938964844
2023-06-13,103.43000030517578
2023-06-14,103.69000244140625
2023-06-15,104.01000213623047
2023-06-16,103.58999633789062
2023-06-19,103.5999984741211
2023-06-20,103.33000183105469
2023-06-21,102.20999908447266
2023-06-22,102.55999755859375
2023-06-23,102.0199966430664
2023-06-26,101.33999633789062
2023-06-27,102.66999816894531
2023-06-28,103.18000030517578
2023-06-29,103.25
2023-06-30,104.5
2023-07-04,104.36000061035156
2023-07-05,104.7699966430664
2023-07-06,104.61000061035156
2023-07-07,103.62000274658203
2023-07-10,103.80000305175781
2023-07-11,104.19000244140625
2023-07-12,104.52999877929688
2023-07-13,104.87000274658203
2023-07-14,105.56999969482422
2023-07-17,105.80000305175781
2023-07-18,106.44999694824219
2023-07-19,106.68000030517578
2023-07-20,106.0
2023-07-21,106.37000274658203
2023-07-24,106.37999725341797
2023-07-25,106.73999786376953
2023-07-26,107.0199966430664
2023-07-27,106.61000061035156
2023-07-28,107.58000183105469
2023-07-31,107.41000366210938
2023-08-01,107.91000366210938
2023-08-02,106.9000015258789
2023-08-03,106.7699966430664
2023-08-04,106.3499984741211
2023-08-08,107.13999938964844
2023-08-09,106.44999694824219
2023-08-10,106.62000274658203
2023-08-11,106.58999633789062
2023-08-14,107.30000305175781
2023-08-15,106.37999725341797
2023-08-16,105.87000274658203
2023-08-17,105.12000274658203
2023-08-18,105.06999969482422
2023-08-21,106.01000213623047
2023-08-22,105.68000030517578
2023-08-23,106.6500015258789
2023-08-24,105.58000183105469
2023-08-25,106.52999877929688
2023-08-28,107.16000366210938
2023-08-29,108.44999694824219
2023-08-30,108.62000274658203
2023-08-31,108.30999755859375
2023-09-01,109.1500015258789
2023-09-05,109.02999877929688
2023-09-06,108.31999969482422
2023-09-07,108.3499984741211
2023-09-08,108.19000244140625
2023-09-11,108.3499984741211
2023-09-12,107.5999984741211
2023-09-13,107.72000122070312
2023-09-14,108.33000183105469
2023-09-15,107.05999755859375
2023-09-18,106.88999938964844
2023-09-19,106.27999877929688
2023-09-20,105.51000213623047
2023-09-21,103.87999725341797
2023-09-22,103.61000061035156
2023-09-25,103.87999725341797
2023-09-26,102.80999755859375
2023-09-27,102.6500015258789
2023-09-28,102.80000305175781
2023-09-29,103.26000213623047
2023-10-02,103.91999816894531
2023-10-03,102.81999969482422
2023-10-04,103.93000030517578
2023-10-05,103.52999877929688
2023-10-06,104.4000015258789
2023-10-10,104.98999786376953
2023-10-11,105.54000091552734
2023-10-12,105.62999725341797
2023-10-13,104.8499984741211
2023-10-16,105.58000183105469
2023-10-17,105.79000091552734
2023-10-18,104.9000015258789
2023-10-19,104.12000274658203
2023-10-20,102.75
2023-10-23,102.41999816894531
2023-10-24,103.47000122070312
2023-10-25,102.44999694824219
2023-10-26,101.48999786376953
2023-10-27,101.33999633789062
2023-10-30,102.16000366210938
2023-10-31,103.19000244140625
2023-11-01,104.25
2023-11-02,105.27999877929688
2023-11-03,105.70999908447266
2023-11-06,106.1500015258789
2023-11-07,106.97000122070312
2023-11-08,107.36000061035156
2023-11-09,106.55999755859375
2023-11-10,108.12000274658203
2023-11-13,108.08999633789062
2023-11-14,109.33000183105469
2023-11-15,109.47000122070312
2023-11-16,110.23999786376953
2023-11-17,109.98999786376953
2023-11-20,110.93000030517578
2023-11-21,110.4800033569336
2023-11-22,110.88999938964844
2023-11-23,111.25
2023-11-24,110.66000366210938
2023-11-27,110.12999725341797
2023-11-28,109.87000274658203
2023-11-29,109.91999816894531
2023-11-30,110.22000122070312
2023-12-01,110.20999908447266
2023-12-04,110.0199966430664
2023-12-05,110.4000015258789
2023-12-06,109.98999786376953
2023-12-07,110.83999633789062
2023-12-08,111.25
2023-12-11,111.5999984741211
2023-12-12,112.26000213623047
2023-12-13,112.94000244140625
2023-12-14,112.56999969482422
2023-12-15,112.23999786376953
2023-12-18,112.9800033569336
2023-12-19,113.0999984741211
2023-12-20,111.66000366210938
2023-12-21,112.1500015258789
2023-12-22,112.11000061035156
2023-12-27,112.4000015258789
2023-12-28,112.19999694824219
2023-12-29,112.12000274658203
2024-01-02,112.11000061035156
2024-01-03,111.41000366210938
2024-01-04,111.04000091552734
2024-01-05,111.29000091552734
2024-01-08,112.80000305175781
2024-01-09,113.0
2024-01-10,113.47000122070312
2024-01-11,113.55999755859375
2024-01-12,113.73999786376953
2024-01-15,114.27999877929688
2024-01-16,114.11000061035156
2024-01-17,113.58000183105469
2024-01-18,114.44000244140625
2024-01-19,115.27999877929688
2024-01-22,116.05000305175781
2024-01-23,116.19999694824219
2024-01-24,116.80999755859375
2024-01-25,116.98999786376953
2024-01-26,116.63999938964844
2024-01-29,117.25
2024-01-30,117.0999984741211
2024-01-31,115.52999877929688
2024-02-01,116.52999877929688
2024-02-02,118.37999725341797
2024-02-05,118.80000305175781
2024-02-06,118.55000305175781
2024-02-07,119.31999969482422
2024-02-08,119.4000015258789
2024-02-09,120.05999755859375
2024-02-12,119.91999816894531
2024-02-13,119.29000091552734
2024-02-14,120.26000213623047
2024-02-15,120.31999969482422
2024-02-16,119.87000274658203
2024-02-20,119.45999908447266
2024-02-21,119.5
2024-02-22,121.80000305175781
2024-02-23,122.11000061035156
2024-02-26,121.62000274658203
2024-02-27,122.11000061035156
2024-02-28,122.27999877929688
2024-02-29,122.87000274658203
2024-03-01,123.79000091552734
2024-03-04,123.83999633789062
2024-03-05,122.69000244140625
2024-03-06,122.68000030517578
2024-03-07,123.37000274658203
2024-03-08,122.94000244140625
2024-03-11,122.69999694824219
2024-03-12,124.12000274658203
2024-03-13,123.69999694824219
2024-03-14,124.0
2024-03-15,123.2699966430664
2024-03-18,124.01000213623047
2024-03-19,124.87000274658203
2024-03-20,125.29000091552734
2024-03-21,126.08999633789062
2024-03-22,126.37999725341797
2024-03-25,125.69999694824219
2024-03-26,125.38999938964844
2024-03-27,126.30000305175781
2024-03-28,126.12999725341797
2024-04-01,126.20999908447266
2024-04-02,125.31999969482422
2024-04-03,125.0999984741211
2024-04-04,123.69999694824219
2024-04-05,125.43000030517578
2024-04-08,125.37000274658203
2024-04-09,125.43000030517578
2024-04-10,125.12999725341797
2024-04-11,126.18000030517578
2024-04-12,125.30999755859375
2024-04-15,123.80000305175781
2024-04-16,124.0
2024-04-17,122.69999694824219
2024-04-18,122.41000366210938
2024-04-19,121.16999816894531
2024-04-22,121.94999694824219
2024-04-23,122.91000366210938
2024-04-24,123.29000091552734
2024-04-25,122.43000030517578
2024-04-26,123.66999816894531
2024-04-29,124.0
2024-04-30,123.05999755859375
2024-05-01,122.55000305175781
2024-05-02,122.8499984741211
2024-05-03,124.48999786376953
2024-05-06,125.63999938964844
2024-05-07,126.4000015258789
2024-05-08,126.43000030517578
2024-05-09,126.58999633789062
2024-05-10,126.79000091552734
2024-05-13,126.72000122070312
2024-05-14,127.12999725341797
2024-05-15,128.3000030517578
2024-05-16,128.11000061035156
2024-05-17,128.1999969482422
2024-05-21,129.0399932861328
2024-05-22,129.0
2024-05-23,128.50999450683594
2024-05-24,128.77999877929688
2024-05-27,128.9199981689453
2024-05-28,128.64999389648438
2024-05-29,128.3300018310547
